trade_date,518880.SH,513100.SH,159915.SZ,510300.SH
2022-01-26,3.674,0.925,2.906,4.323428571428572
2022-01-27,3.606,0.905,2.815,4.249013417521705
2022-01-28,3.594,0.919,2.819,4.183785319652723
2022-02-07,3.62,0.956,2.83,4.249932123125494
2022-02-08,3.641,0.95,2.758,4.229720599842147
2022-02-09,3.658,0.966,2.791,4.265550118389897
2022-02-10,3.665,0.98,2.74,4.2554443567482245
2022-02-11,3.645,0.952,2.66,4.222370955011839
2022-02-14,3.705,0.933,2.646,4.177354380426204
2022-02-15,3.742,0.933,2.726,4.21594001578532
2022-02-16,3.692,0.949,2.725,4.235232833464878
2022-02-17,3.726,0.942,2.744,4.244419889502763
2022-02-18,3.76,0.933,2.739,4.266468823993686
2022-02-21,3.754,0.931,2.713,4.250850828729281
2022-02-22,3.801,0.893,2.678,4.195728492501973
2022-02-23,3.772,0.908,2.754,4.2398263614838205
2022-02-24,3.853,0.857,2.693,4.1617363851618
2022-02-25,3.807,0.894,2.763,4.193891081294397
2022-02-28,3.787,0.896,2.786,4.199403314917127
2022-03-01,3.786,0.919,2.795,4.234314127861089
2022-03-02,3.837,0.905,2.741,4.202159431728493
2022-03-03,3.827,0.92,2.704,4.175516969218627
2022-03-04,3.841,0.902,2.662,4.128662983425414
2022-03-07,3.926,0.881,2.543,3.99269455406472
2022-03-08,4.015,0.852,2.507,3.917360694554065
2022-03-09,4.061,0.862,2.483,3.880612470402526
2022-03-10,3.931,0.884,2.547,3.935734806629834
2022-03-11,3.937,0.879,2.583,3.961458563535912
2022-03-14,3.917,0.868,2.49,3.832839779005525
2022-03-15,3.832,0.851,2.421,3.650017363851618
2022-03-16,3.796,0.883,2.552,3.8089534333070247
2022-03-17,3.845,0.91,2.624,3.886124704025257
2022-03-18,3.851,0.91,2.635,3.911848460931334
2022-03-21,3.841,0.93,2.636,3.906336227308603
2022-03-22,3.866,0.932,2.602,3.9026614048934496
2022-03-23,3.835,0.955,2.629,3.925629044988161
2022-03-24,3.88,0.946,2.62,3.9008239936858726
2022-03-25,3.907,0.963,2.565,3.830083662194159
2022-03-28,3.872,0.958,2.512,3.807116022099448
2022-03-29,3.849,0.978,2.511,3.790579321231256
2022-03-30,3.839,0.99,2.61,3.903580110497237
2022-03-31,3.833,0.983,2.574,3.875100236779795
2022-04-01,3.853,0.973,2.58,3.921954222573008
2022-04-06,3.836,0.967,2.55,3.910929755327545
2022-04-07,3.843,0.947,2.496,3.863157063930545
2022-04-08,3.852,0.953,2.491,3.8888808208366217
2022-04-11,3.886,0.929,2.386,3.767611681136543
2022-04-12,3.908,0.911,2.44,3.831921073401737
2022-04-13,3.926,0.917,2.394,3.8025224940805056
2022-04-14,3.931,0.931,2.389,3.842945540647198
2022-04-15,3.944,0.905,2.385,3.841108129439621
2022-04-18,3.967,0.9,2.412,3.8227340173638513
2022-04-19,3.936,0.913,2.377,3.7979289660615634
2022-04-20,3.886,0.924,2.288,3.7336195737963696
2022-04-21,3.937,0.928,2.24,3.671147592738753
2022-04-22,3.951,0.911,2.225,3.680334648776638
2022-04-25,3.924,0.883,2.103,3.5030244672454622
2022-04-26,3.89,0.904,2.086,3.475463299131808
2022-04-27,3.892,0.881,2.2,3.572846093133386
2022-04-28,3.89,0.893,2.158,3.596732438831886
2022-04-29,3.942,0.905,2.244,3.688602999210734
2022-05-05,3.929,0.913,2.212,3.674822415153907
2022-05-06,3.922,0.878,2.177,3.585707971586425
2022-05-09,3.939,0.866,2.162,3.5563093922651934
2022-05-10,3.91,0.855,2.204,3.597651144435675
2022-05-11,3.89,0.859,2.272,3.648179952644041
2022-05-12,3.928,0.83,2.277,3.629805840568272
2022-05-13,3.888,0.844,2.285,3.658285714285715
2022-05-16,3.851,0.855,2.257,3.629805840568272
2022-05-17,3.877,0.859,2.293,3.674822415153907
2022-05-18,3.836,0.864,2.29,3.6619605367008687
2022-05-19,3.85,0.828,2.306,3.670228887134965
2022-05-20,3.872,0.833,2.347,3.7474001578531966
2022-05-23,3.875,0.837,2.332,3.718001578531965
2022-05-24,3.882,0.813,2.246,3.6426677190213104
2022-05-25,3.887,0.818,2.253,3.658285714285715
2022-05-26,3.901,0.822,2.249,3.667472770323599
2022-05-27,3.917,0.848,2.251,3.676659826361484
2022-05-30,3.885,0.875,2.276,3.6977900552486194
2022-05-31,3.877,0.868,2.334,3.756587213891082
2022-06-01,3.852,0.868,2.354,3.751074980268351
2022-06-02,3.877,0.86,2.386,3.761180741910024
2022-06-06,3.869,0.861,2.477,3.8365146014206792
2022-06-07,3.854,0.854,2.478,3.84202683504341
2022-06-08,3.872,0.866,2.494,3.880612470402526
2022-06-09,3.881,0.861,2.423,3.849376479873718
2022-06-10,3.865,0.847,2.48,3.9026614048934496
2022-06-13,3.926,0.804,2.469,3.854888713496449
2022-06-14,3.855,0.799,2.475,3.8916369376479873
2022-06-15,3.834,0.803,2.497,3.9366535122336233
2022-06-16,3.846,0.798,2.507,3.911848460931334
2022-06-17,3.874,0.791,2.584,3.969726913970008
2022-06-20,3.858,0.796,2.626,3.9890197316495657
2022-06-21,3.852,0.805,2.615,3.987182320441989
2022-06-22,3.849,0.802,2.596,3.941247040252565
2022-06-23,3.854,0.815,2.68,4.010149960536701
2022-06-24,3.827,0.824,2.738,4.054247829518548
2022-06-27,3.853,0.837,2.741,4.098345698500395
2022-06-28,3.832,0.828,2.754,4.146118389897396
2022-06-29,3.821,0.806,2.683,4.09558958168903
2022-06-30,3.818,0.801,2.73,4.1415248618784535
2022-07-01,3.784,0.799,2.699,4.127744277821626
2022-07-04,3.801,0.802,2.75,4.153468034727704
2022-07-05,3.797,0.814,2.739,4.144280978689819
2022-07-06,3.725,0.819,2.725,4.090077348066298
2022-07-07,3.676,0.829,2.769,4.104776637726914
2022-07-08,3.669,0.835,2.731,4.101101815311761
2022-07-11,3.669,0.828,2.69,4.031280189423836
2022-07-12,3.668,0.816,2.622,3.998206787687451
2022-07-13,3.646,0.821,2.665,4.004637726913971
2022-07-14,3.647,0.812,2.735,4.005556432517759
2022-07-15,3.622,0.821,2.68,3.945840568271508
2022-07-18,3.635,0.841,2.717,3.988101026045778
2022-07-19,3.627,0.829,2.67,3.9678895027624312
2022-07-20,3.628,0.856,2.68,3.978913970007893
2022-07-21,3.599,0.861,2.67,3.937572217837411
2022-07-22,3.65,0.867,2.651,3.9403283346487767
2022-07-25,3.663,0.854,2.629,3.923791633780584
2022-07-26,3.668,0.849,2.634,3.95043409629045
2022-07-27,3.659,0.849,2.637,3.928385161799527
2022-07-28,3.697,0.864,2.629,3.931141278610892
2022-07-29,3.749,0.888,2.594,3.876937647987372
2022-08-01,3.743,0.886,2.657,3.8934743488555648
2022-08-02,3.773,0.886,2.605,3.828246250986583
2022-08-03,3.759,0.886,2.553,3.786904498816101
2022-08-04,3.76,0.911,2.565,3.815384372533544
2022-08-05,3.79,0.915,2.606,3.875100236779795
2022-08-08,3.769,0.912,2.596,3.862238358326756
2022-08-09,3.786,0.905,2.614,3.868669297553276
2022-08-10,3.794,0.892,2.579,3.8273275453827935
2022-08-11,3.777,0.923,2.647,3.90817363851618
2022-08-12,3.795,0.914,2.613,3.9090923441199688
2022-08-15,3.799,0.931,2.638,3.899905288082084
2022-08-16,3.796,0.942,2.652,3.8907182320442
2022-08-17,3.779,0.939,2.695,3.928385161799527
2022-08-18,3.761,0.926,2.693,3.894393054459353
2022-08-19,3.761,0.928,2.653,3.8668318863456985
2022-08-22,3.753,0.912,2.699,3.8916369376479873
2022-08-23,3.763,0.895,2.697,3.8787750591949495
2022-08-24,3.787,0.898,2.6,3.808034727703236
2022-08-25,3.797,0.91,2.59,3.841108129439621
2022-08-26,3.798,0.915,2.566,3.8355958958168905
2022-08-29,3.767,0.879,2.553,3.812628255722179
2022-08-30,3.783,0.883,2.538,3.804359905288082
2022-08-31,3.758,0.875,2.491,3.804359905288082
2022-09-01,3.73,0.854,2.463,3.773123914759274
2022-09-02,3.726,0.863,2.461,3.7519936858721383
2022-09-05,3.765,0.856,2.467,3.750156274664562
2022-09-06,3.784,0.862,2.468,3.776798737174428
2022-09-07,3.759,0.853,2.493,3.784148382004736
2022-09-08,3.79,0.87,2.448,3.767611681136543
2022-09-09,3.785,0.873,2.476,3.820896606156275
2022-09-13,3.787,0.898,2.475,3.8337584846093136
2022-09-14,3.76,0.856,2.431,3.7914980268350433
2022-09-15,3.744,0.858,2.349,3.7575059194948697
2022-09-16,3.728,0.841,2.297,3.674822415153907
2022-09-19,3.741,0.84,2.285,3.6647166535122335
2022-09-20,3.754,0.855,2.297,3.666554064719811
2022-09-21,3.759,0.85,2.265,3.638992896606157
2022-09-22,3.753,0.834,2.252,3.61235043409629
2022-09-23,3.77,0.829,2.239,3.605000789265983
2022-09-26,3.736,0.816,2.253,3.582033149171271
2022-09-27,3.746,0.831,2.306,3.627968429360695
2022-09-28,3.751,0.82,2.249,3.57652091554854
2022-09-29,3.78,0.833,2.267,3.5774396211523287
2022-09-30,3.783,0.812,2.221,3.553553275453828
2022-10-10,3.81,0.792,2.166,3.480975532754538
2022-10-11,3.802,0.792,2.192,3.478219415943173
2022-10-12,3.812,0.797,2.274,3.5351791633780585
2022-10-13,3.817,0.79,2.282,3.5048618784530388
2022-10-14,3.813,0.811,2.365,3.585707971586425
2022-10-17,3.792,0.793,2.362,3.5847892659826366
2022-10-18,3.802,0.824,2.373,3.578358326756117
2022-10-19,3.793,0.821,2.355,3.5241546961325967
2022-10-20,3.775,0.812,2.337,3.513130228887135
2022-10-21,3.771,0.81,2.321,3.4929187056037887
2022-10-24,3.82,0.833,2.266,3.402885556432518
2022-10-25,3.827,0.848,2.241,3.3881862667719025
2022-10-26,3.824,0.842,2.302,3.41391002367798
2022-10-27,3.817,0.837,2.265,3.390023677979479
2022-10-28,3.82,0.811,2.187,3.3110149960536703
2022-10-31,3.807,0.849,2.202,3.27518547750592
2022-11-01,3.81,0.851,2.275,3.401966850828729
2022-11-02,3.817,0.838,2.305,3.433202841357538
2022-11-03,3.805,0.813,2.309,3.4056416732438834
2022-11-04,3.804,0.814,2.383,3.52231728492502
2022-11-07,3.832,0.815,2.379,3.52231728492502
2022-11-08,3.839,0.816,2.363,3.501187056037885
2022-11-09,3.945,0.818,2.326,3.464438831886346
2022-11-10,3.925,0.808,2.288,3.445146014206788
2022-11-11,3.952,0.854,2.33,3.5351791633780585
2022-11-14,3.913,0.848,2.302,3.5370165745856355
2022-11-15,3.933,0.855,2.361,3.605919494869771
2022-11-16,3.954,0.861,2.33,3.579277032359905
2022-11-17,3.958,0.856,2.316,3.563659037095501
2022-11-18,3.952,0.853,2.315,3.551715864246251
2022-11-21,3.936,0.85,2.319,3.5213985793212315
2022-11-22,3.932,0.843,2.273,3.5195611681136545
2022-11-23,3.932,0.853,2.269,3.52231728492502
2022-11-24,3.947,0.863,2.264,3.505780584056827
2022-11-25,3.959,0.865,2.242,3.5250734017363854
2022-11-28,3.962,0.854,2.233,3.483731649565904
2022-11-29,3.951,0.852,2.268,3.590301499605367
2022-11-30,3.944,0.842,2.265,3.5930576164167327
2022-12-01,3.956,0.868,2.311,3.6343993685872142
2022-12-02,3.979,0.863,2.316,3.613269139700079
2022-12-05,3.94,0.854,2.313,3.678497237569061
2022-12-06,3.898,0.844,2.319,3.699627466456196
2022-12-07,3.898,0.835,2.343,3.688602999210734
2022-12-08,3.91,0.832,2.338,3.696871349644831
2022-12-09,3.924,0.833,2.348,3.728107340173639
2022-12-12,3.921,0.825,2.333,3.689521704814523
2022-12-13,3.924,0.838,2.305,3.679415943172849
2022-12-14,3.963,0.848,2.299,3.688602999210734
2022-12-15,3.933,0.835,2.326,3.686765588003157
2022-12-16,3.915,0.816,2.298,3.690440410418312
2022-12-19,3.942,0.813,2.274,3.63715548539858
2022-12-20,3.943,0.802,2.243,3.579277032359905
2022-12-21,3.981,0.809,2.24,3.57652091554854
2022-12-22,3.981,0.811,2.235,3.583870560378848
2022-12-23,3.948,0.801,2.222,3.574683504340963
2022-12-26,3.953,0.802,2.262,3.582951854775059
2022-12-27,3.963,0.808,2.293,3.6261310181531177
2022-12-28,3.966,0.799,2.267,3.614187845303868
2022-12-29,3.96,0.795,2.277,3.603163378058406
2022-12-30,3.986,0.799,2.279,3.6178626677190215
2023-01-03,3.987,0.806,2.289,3.627968429360695
2023-01-04,4.002,0.804,2.267,3.632561957379637
2023-01-05,4.001,0.805,2.33,3.701464877663773
2023-01-06,3.972,0.799,2.35,3.7161641673243886
2023-01-09,4.015,0.809,2.365,3.739131807419101
2023-01-10,4.013,0.805,2.401,3.744644041041831
2023-01-11,4.025,0.81,2.374,3.744644041041831
2023-01-12,4.019,0.818,2.382,3.750156274664562
2023-01-13,4.027,0.815,2.417,3.807116022099448
2023-01-16,4.05,0.815,2.462,3.865056037884767
2023-01-17,4.066,0.82,2.47,3.861324388318864
2023-01-18,4.056,0.821,2.468,3.85292817679558
2023-01-19,4.068,0.81,2.496,3.8790497237569066
2023-01-20,4.101,0.815,2.507,3.9005067087608527
2023-01-30,4.096,0.844,2.533,3.9228966061562742
2023-01-31,4.069,0.832,2.507,3.879982636148382
2023-02-01,4.091,0.847,2.537,3.908902920284136
2023-02-02,4.125,0.862,2.524,3.899573796369376
2023-02-03,4.071,0.87,2.5,3.8594585635359113
2023-02-06,4.018,0.865,2.468,3.806282557221784
2023-02-07,4.01,0.866,2.461,3.815611681136543
2023-02-08,4.01,0.882,2.447,3.7997521704814528
2023-02-09,4.019,0.873,2.493,3.850129439621152
2023-02-10,3.993,0.86,2.465,3.82773954222573
2023-02-13,4.018,0.859,2.495,3.85759273875296
2023-02-14,4.015,0.871,2.49,3.8659889502762432
2023-02-15,4.002,0.873,2.468,3.839867403314917
2023-02-16,4.001,0.89,2.436,3.8128129439621152
2023-02-17,3.992,0.865,2.378,3.758704025256512
2023-02-20,4.01,0.868,2.403,3.856659826361484
2023-02-21,4.005,0.866,2.395,3.861324388318864
2023-02-22,4.017,0.85,2.377,3.824007892659827
2023-02-23,4.008,0.857,2.385,3.824007892659827
2023-02-24,4.021,0.86,2.357,3.787624309392265
2023-02-27,4.01,0.852,2.34,3.7736306235201273
2023-02-28,4.015,0.855,2.359,3.7978863456985
2023-03-01,4.029,0.852,2.372,3.843599052880821
2023-03-02,4.026,0.84,2.347,3.8389344909234415
2023-03-03,4.044,0.849,2.352,3.847330702446724
2023-03-06,4.071,0.871,2.361,3.824007892659827
2023-03-07,4.076,0.872,2.312,3.7708318863456975
2023-03-08,4.033,0.864,2.308,3.755905288082084
2023-03-09,4.033,0.868,2.303,3.746576164167324
2023-03-10,4.061,0.848,2.3,3.695265982636149
2023-03-13,4.089,0.854,2.287,3.7363141278610894
2023-03-14,4.142,0.841,2.276,3.712991318074191
2023-03-15,4.139,0.859,2.268,3.7120584056827153
2023-03-16,4.174,0.863,2.233,3.669144435674822
2023-03-17,4.198,0.884,2.228,3.688735595895817
2023-03-20,4.327,0.873,2.226,3.6682115232833463
2023-03-21,4.286,0.882,2.265,3.7083267561168114
2023-03-22,4.223,0.895,2.27,3.725119179163378
2023-03-23,4.253,0.884,2.288,3.760569850039463
2023-03-24,4.275,0.891,2.297,3.755905288082084
2023-03-27,4.246,0.899,2.323,3.7363141278610894
2023-03-28,4.225,0.893,2.298,3.7288508287292816
2023-03-29,4.24,0.893,2.297,3.7288508287292816
2023-03-30,4.248,0.903,2.313,3.7689660615627463
2023-03-31,4.281,0.908,2.327,3.7782951854775058
2023-04-03,4.221,0.92,2.366,3.806282557221784
2023-04-04,4.269,0.922,2.35,3.8249408050513023
2023-04-06,4.33,0.906,2.354,3.813745856353592
2023-04-07,4.328,0.914,2.369,3.840800315706393
2023-04-10,4.287,0.91,2.368,3.8268066298342553
2023-04-11,4.311,0.915,2.362,3.8174775059194954
2023-04-12,4.341,0.908,2.353,3.813745856353592
2023-04-13,4.346,0.902,2.332,3.790423046566693
2023-04-14,4.366,0.91,2.355,3.810014206787687
2023-04-17,4.324,0.914,2.364,3.866921862667719
2023-04-18,4.305,0.914,2.354,3.8734522494080506
2023-04-19,4.297,0.912,2.339,3.842666140489345
2023-04-20,4.308,0.912,2.314,3.82773954222573
2023-04-21,4.288,0.908,2.269,3.759636937647988
2023-04-24,4.277,0.906,2.234,3.7120584056827153
2023-04-25,4.316,0.906,2.193,3.6943330702446726
2023-04-26,4.323,0.904,2.226,3.685936858721389
2023-04-27,4.333,0.905,2.24,3.718588792423047
2023-04-28,4.298,0.923,2.255,3.754972375690608
2023-05-04,4.395,0.918,2.23,3.754972375690608
2023-05-05,4.415,0.916,2.202,3.740045777426993
2023-05-08,4.368,0.93,2.213,3.78202683504341
2023-05-09,4.377,0.93,2.18,3.749374901341752
2023-05-10,4.398,0.93,2.199,3.7204546172059993
2023-05-11,4.394,0.942,2.211,3.715790055248619
2023-05-12,4.365,0.946,2.185,3.6682115232833463
2023-05-15,4.382,0.944,2.234,3.72698500394633
2023-05-16,4.369,0.947,2.228,3.71112549329124
2023-05-17,4.353,0.953,2.229,3.685936858721389
2023-05-18,4.345,0.968,2.215,3.6850039463299136
2023-05-19,4.33,0.99,2.215,3.6794064719810575
2023-05-22,4.347,0.984,2.214,3.698064719810576
2023-05-23,4.33,0.992,2.187,3.644888713496449
2023-05-24,4.352,0.977,2.183,3.5954443567482244
2023-05-25,4.335,0.993,2.184,3.587048145224941
2023-05-26,4.31,0.996,2.167,3.5917127071823205
2023-05-29,4.314,1.032,2.143,3.576786108918706
2023-05-30,4.3,1.035,2.155,3.5805177584846093
2023-05-31,4.365,1.031,2.131,3.546932912391476
2023-06-01,4.362,1.03,2.148,3.5543962115232834
2023-06-02,4.375,1.043,2.175,3.603840568271508
2023-06-05,4.324,1.048,2.143,3.587048145224941
2023-06-06,4.357,1.049,2.106,3.5525303867403317
2023-06-07,4.363,1.052,2.075,3.5413354380426205
2023-06-08,4.338,1.03,2.071,3.57118863456985
2023-06-09,4.375,1.047,2.086,3.586115232833465
2023-06-12,4.378,1.059,2.095,3.5898468823993688
2023-06-13,4.388,1.085,2.111,3.6169013417521705
2023-06-14,4.363,1.086,2.106,3.6169013417521705
2023-06-15,4.329,1.091,2.179,3.677540647198106
2023-06-16,4.359,1.1,2.208,3.7120584056827153
2023-06-19,4.366,1.096,2.207,3.684071033938437
2023-06-20,4.374,1.095,2.21,3.677540647198106
2023-06-21,4.356,1.1,2.156,3.62623046566693
2023-06-26,4.354,1.091,2.133,3.585182320441989
2023-06-27,4.35,1.076,2.138,3.609438042620363
2023-06-28,4.335,1.09,2.126,3.6169013417521705
2023-06-29,4.343,1.099,2.129,3.600108918705604
2023-06-30,4.349,1.1,2.164,3.6215659037095502
2023-07-03,4.358,1.118,2.171,3.663546961325967
2023-07-04,4.364,1.112,2.174,3.6700773480662985
2023-07-05,4.367,1.11,2.156,3.644888713496449
2023-07-06,4.365,1.111,2.137,3.618767166535122
2023-07-07,4.359,1.106,2.118,3.6085051302288873
2023-07-10,4.37,1.095,2.145,3.623431728492502
2023-07-11,4.374,1.101,2.161,3.647687450670877
2023-07-12,4.371,1.102,2.139,3.6299621152328334
2023-07-13,4.408,1.118,2.182,3.688735595895817
2023-07-14,4.388,1.126,2.169,3.686869771112865
2023-07-17,4.406,1.132,2.152,3.660748224151539
2023-07-18,4.422,1.142,2.147,3.655150749802684
2023-07-19,4.473,1.163,2.125,3.653284925019732
2023-07-20,4.47,1.147,2.103,3.627163378058406
2023-07-21,4.453,1.128,2.11,3.6290292028413575
2023-07-24,4.442,1.132,2.09,3.613169692186267
2023-07-25,4.42,1.128,2.136,3.7176558800315695
2023-07-26,4.439,1.131,2.135,3.7092596685082873
2023-07-27,4.448,1.141,2.129,3.705528018942384
2023-07-28,4.404,1.134,2.163,3.795087608524073
2023-07-31,4.409,1.149,2.182,3.810014206787687
2023-08-01,4.426,1.153,2.168,3.793221783741121
2023-08-02,4.425,1.137,2.164,3.766167324388319
2023-08-03,4.406,1.118,2.187,3.7997521704814528
2023-08-04,4.401,1.128,2.204,3.819343330702447
2023-08-07,4.41,1.118,2.185,3.790423046566693
2023-08-08,4.414,1.12,2.177,3.776429360694554
2023-08-09,4.411,1.119,2.174,3.7689660615627463
2023-08-10,4.396,1.109,2.184,3.7736306235201273
2023-08-11,4.415,1.11,2.129,3.6850039463299136
2023-08-14,4.421,1.103,2.113,3.659815311760063
2023-08-15,4.431,1.124,2.096,3.65608366219416
2023-08-16,4.433,1.112,2.082,3.6280962904498817
2023-08-17,4.429,1.104,2.094,3.6402241515390688
2023-08-18,4.421,1.083,2.065,3.593578531965272
2023-08-21,4.438,1.086,2.035,3.545067087608524
2023-08-22,4.431,1.104,2.038,3.5665240726124705
2023-08-23,4.452,1.104,1.987,3.5152138910812942
2023-08-24,4.464,1.134,2.014,3.5366708760852408
2023-08-25,4.448,1.091,1.991,3.5301404893449093
2023-08-28,4.45,1.105,2.01,3.579584846093134
2023-08-29,4.462,1.111,2.067,3.600108918705604
2023-08-30,4.477,1.135,2.066,3.5991760063141283
2023-08-31,4.494,1.14,2.052,3.581450670876085
2023-09-01,4.489,1.139,2.049,3.602907655880032
2023-09-04,4.506,1.142,2.067,3.657016574585636
2023-09-05,4.508,1.141,2.057,3.631827940015785
2023-09-06,4.505,1.143,2.049,3.622498816101026
2023-09-07,4.504,1.134,2.003,3.573054459352802
2023-09-08,4.536,1.141,1.998,3.553463299131808
2023-09-11,4.545,1.134,2.011,3.579584846093134
2023-09-12,4.546,1.141,1.998,3.5749202841357537
2023-09-13,4.557,1.128,1.974,3.5515974743488554
2023-09-14,4.592,1.136,1.96,3.548798737174428
2023-09-15,4.548,1.142,1.954,3.532939226519337
2023-09-18,4.524,1.124,1.968,3.545067087608524
2023-09-19,4.559,1.123,1.952,3.5404025256511447
2023-09-20,4.594,1.124,1.936,3.523610102604578
2023-09-21,4.58,1.103,1.917,3.4909581689029205
2023-09-22,4.561,1.092,1.964,3.560926598263615
2023-09-25,4.581,1.094,1.953,3.534805051302289
2023-09-26,4.578,1.085,1.938,3.5152138910812942
2023-09-27,4.511,1.081,1.956,3.5245430149960537
2023-09-28,4.436,1.08,1.953,3.511482241515391
2023-10-09,4.405,1.096,1.947,3.5021531176006317
2023-10-10,4.348,1.111,1.938,3.4769644830307813
2023-10-11,4.355,1.118,1.954,3.4844277821625886
2023-10-12,4.39,1.128,1.968,3.5180126282557223
2023-10-13,4.405,1.122,1.945,3.485360694554065
2023-10-16,4.46,1.111,1.906,3.4452454617206
2023-10-17,4.48,1.119,1.912,3.456440410418311
2023-10-18,4.523,1.114,1.887,3.430318863456985
2023-10-19,4.547,1.1,1.867,3.3584846093133387
2023-10-20,4.597,1.086,1.85,3.341692186266772
2023-10-23,4.572,1.079,1.815,3.306241515390687
2023-10-24,4.575,1.086,1.832,3.3109060773480663
2023-10-25,4.557,1.082,1.815,3.329564325177585
2023-10-26,4.59,1.049,1.829,3.341692186266772
2023-10-27,4.599,1.053,1.881,3.3920694554064723
2023-10-30,4.609,1.055,1.926,3.406996053670087
2023-10-31,4.62,1.054,1.916,3.39953275453828
2023-11-01,4.603,1.069,1.908,3.3976669297553275
2023-11-02,4.613,1.091,1.89,3.381807419100237
2023-11-03,4.61,1.099,1.918,3.407928966061563
2023-11-06,4.587,1.111,1.981,3.452708760852408
2023-11-07,4.569,1.11,1.967,3.4424467245461723
2023-11-08,4.551,1.12,1.971,3.432184688239937
2023-11-09,4.521,1.127,1.967,3.4349834254143645
2023-11-10,4.554,1.116,1.955,3.4097947908445145
2023-11-13,4.538,1.14,1.958,3.405130228887135
2023-11-14,4.558,1.144,1.953,3.405130228887135
2023-11-15,4.577,1.164,1.963,3.428453038674033
2023-11-16,4.559,1.159,1.925,3.3948681925809
2023-11-17,4.572,1.161,1.934,3.39020363062352
2023-11-20,4.522,1.145,1.942,3.4004656669297555
2023-11-21,4.516,1.158,1.931,3.405130228887135
2023-11-22,4.499,1.15,1.899,3.368746645619574
2023-11-23,4.495,1.156,1.911,3.3864719810576163
2023-11-24,4.499,1.157,1.888,3.3631491712707184
2023-11-27,4.546,1.151,1.878,3.340759273875296
2023-11-28,4.56,1.154,1.89,3.3444909234412
2023-11-29,4.591,1.154,1.867,3.319302288871349
2023-11-30,4.589,1.153,1.874,3.3230339384372534
2023-12-01,4.589,1.148,1.881,3.3099731649565904
2023-12-04,4.643,1.15,1.858,3.287583267561168
2023-12-05,4.58,1.137,1.823,3.2260110497237573
2023-12-06,4.578,1.153,1.834,3.2306756116811366
2023-12-07,4.584,1.14,1.829,3.2222794001578534
2023-12-08,4.591,1.157,1.843,3.2288097868981844
2023-12-11,4.557,1.164,1.868,3.251199684293607
2023-12-12,4.539,1.178,1.856,3.258662983425414
2023-12-13,4.529,1.191,1.822,3.2045540647198107
2023-12-14,4.598,1.204,1.812,3.189627466456196
2023-12-15,4.59,1.193,1.802,3.183097079715864
2023-12-18,4.576,1.202,1.773,3.1700363062352013
2023-12-19,4.589,1.209,1.781,3.171902131018153
2023-12-20,4.604,1.216,1.755,3.1429818468824
2023-12-21,4.605,1.2,1.787,3.171902131018153
2023-12-22,4.627,1.206,1.78,3.177499605367009
2023-12-25,4.634,1.207,1.783,3.185895816890292
2023-12-26,4.647,1.215,1.761,3.1672375690607737
2023-12-27,4.66,1.219,1.763,3.1765666929755327
2023-12-28,4.662,1.216,1.833,3.2549313338595107
2023-12-29,4.648,1.213,1.842,3.26426045777427
2024-01-02,4.666,1.21,1.806,3.221346487766377
2024-01-03,4.663,1.191,1.787,3.212017363851618
2024-01-04,4.651,1.185,1.754,3.18402999210734
2024-01-05,4.664,1.176,1.728,3.1681704814522496
2024-01-08,4.65,1.179,1.699,3.124323599052881
2024-01-09,4.649,1.209,1.706,3.1317868981846884
2024-01-10,4.631,1.209,1.698,3.1168602999210737
2024-01-11,4.631,1.223,1.732,3.134585635359116
2024-01-12,4.646,1.219,1.714,3.124323599052881
2024-01-15,4.673,1.227,1.698,3.1205919494869776
2024-01-16,4.677,1.215,1.708,3.1411160220994474
2024-01-17,4.631,1.214,1.656,3.071147592738753
2024-01-18,4.616,1.217,1.683,3.115820047355959
2024-01-19,4.643,1.242,1.669,3.12249408050513
2024-01-22,4.625,1.28,1.623,3.056707182320442
2024-01-23,4.632,1.271,1.642,3.0776827150749804
2024-01-24,4.626,1.278,1.65,3.126307813733228
2024-01-25,4.605,1.271,1.675,3.179700078926598
2024-01-26,4.625,1.261,1.637,3.173979479084452
2024-01-29,4.634,1.272,1.58,3.1453764798737174
2024-01-30,4.647,1.292,1.544,3.091984214680348
2024-01-31,4.653,1.264,1.533,3.0719621152328336
2024-02-01,4.668,1.252,1.548,3.068148382004736
2024-02-02,4.679,1.283,1.508,3.0395453827940018
2024-02-05,4.643,1.289,1.527,3.058614048934491
2024-02-06,4.633,1.291,1.623,3.156817679558011
2024-02-07,4.642,1.279,1.66,3.1844672454617204
2024-02-08,4.662,1.308,1.681,3.205442778216259
2024-02-19,4.644,1.301,1.697,3.2311854775059192
2024-02-20,4.642,1.299,1.696,3.242626677190213
2024-02-21,4.642,1.282,1.703,3.288391475927388
2024-02-22,4.639,1.304,1.71,3.313180741910024
2024-02-23,4.63,1.321,1.709,3.316041041831097
2024-02-26,4.651,1.308,1.704,3.2826708760852408
2024-02-27,4.646,1.306,1.746,3.321761641673244
2024-02-28,4.645,1.309,1.701,3.287438042620363
2024-02-29,4.647,1.3,1.761,3.339876874506709
2024-03-01,4.667,1.321,1.775,3.365619573796369
2024-03-04,4.725,1.339,1.783,3.3627592738752963
2024-03-05,4.789,1.329,1.78,3.3904088397790058
2024-03-06,4.824,1.324,1.782,3.377060773480663
2024-03-07,4.885,1.315,1.742,3.3589455406471984
2024-03-08,4.881,1.337,1.756,3.3684798737174426
